id,part_id,typ_human,category
1657814,213,57,Other
1657814,218,0,Other
16661704,200,5,Other
16661704,166,0,Other
16661704,488,50,Other
16661704,449,33,Other
16661704,447,32,Other
16661704,371,68,Other
16661704,294,58,Other
16661704,156,65,Other
16661704,127,51,Other
16661704,67,43,Other
1673485,388,92,Mystery
1673485,368,75,Mystery
1673485,204,75,Mystery
1673485,50,86,Mystery
1673485,444,100,Mystery
1673485,105,27,Mystery
1673485,30,90,Mystery
1673485,172,56,Mystery
1673485,132,76,Mystery
16758003,152,9,Other
16758003,396,7,Other
16758003,377,20,Other
16758003,299,72,Other
16758003,291,40,Other
16758003,232,56,Other
16758003,199,49,Other
16758003,100,15,Other
16758003,68,20,Other
16758003,403,2,Other
1682712,432,82,Mystery
1682712,36,81,Mystery
1682712,76,55,Mystery
1682712,121,85,Mystery
1682712,190,100,Mystery
1682712,255,99,Mystery
1682712,341,90,Mystery
1682712,373,71,Mystery
1682712,389,35,Mystery
1682712,426,66,Mystery
16829865,301,91,Mystery
16829865,273,90,Mystery
16829865,219,64,Mystery
16829865,136,90,Mystery
16829865,78,100,Mystery
16829865,369,100,Mystery
16829865,235,100,Mystery
16829865,9,30,Mystery
16829865,439,15,Mystery
16829865,477,100,Mystery
16839266,46,72,Other
16839266,126,16,Other
16839266,165,0,Other
16839266,305,0,Other
16839266,318,1,Other
16839266,7,9,Other
16839266,419,10,Other
16839266,494,27,Other
16839266,465,27,Other
16839266,429,23,Other
16839266,381,10,Other
16839266,401,0,Other
16840238,443,0,Other
16840238,399,26,Other
16840238,364,36,Other
16840238,354,97,Other
16840238,333,42,Other
16840238,227,51,Other
16840238,220,0,Other
16840238,147,2,Other
16840238,117,43,Other
16840238,101,51,Other
16840238,28,58,Other
16868584,404,31,Mystery
16868584,10,62,Mystery
16868584,247,80,Mystery
16868584,224,65,Mystery
16868584,222,8,Mystery
16868584,167,66,Mystery
16868584,74,90,Mystery
16868584,385,98,Mystery
16868584,431,45,Mystery
1688401,45,60,Mystery
1688401,42,84,Mystery
1688401,125,92,Mystery
1688401,251,100,Mystery
1688401,280,78,Mystery
1688401,292,100,Mystery
1688401,293,54,Mystery
1688401,484,100,Mystery
16912644,120,3,Mystery
16912644,62,100,Mystery
16912644,5,100,Mystery
16912644,214,73,Mystery
16912644,312,83,Mystery
16912644,357,28,Mystery
16912644,486,100,Mystery
16912644,451,100,Mystery
16912644,183,90,Mystery
16912644,110,99,Mystery
16912644,365,100,Mystery
16912644,433,67,Mystery
1693257,15,19,Mystery
1693257,114,65,Mystery
1693257,198,86,Mystery
1693257,256,79,Mystery
1693257,258,82,Mystery
1693257,272,41,Mystery
1693257,394,26,Mystery
1693257,417,68,Mystery
1693257,457,70,Mystery
1693257,471,9,Mystery
16951977,366,0,Other
16951977,55,0,Other
16951977,37,18,Other
16951977,423,5,Other
16951977,372,5,Other
16951977,490,11,Other
16951977,195,0,Other
16951977,145,0,Other
16951977,87,0,Other
16951977,290,0,Other
1706039,30,87,Mystery
1706039,444,100,Mystery
1706039,388,86,Mystery
1706039,368,83,Mystery
1706039,204,100,Mystery
1706039,172,85,Mystery
1706039,132,100,Mystery
1706039,50,85,Mystery
1706039,105,66,Mystery
17116146,357,0,Other
17116146,486,0,Other
17116146,451,0,Other
17116146,433,32,Other
17116146,365,23,Other
17116146,5,6,Other
17116146,312,0,Other
17116146,110,0,Other
17116146,120,41,Other
17116146,183,45,Other
17116146,214,8,Other
17116146,62,0,Other
17144976,495,4,Other
17144976,400,3,Other
17144976,370,64,Other
17144976,367,15,Other
17144976,350,3,Other
17144976,322,0,Other
17144976,210,15,Other
17144976,95,36,Other
17144976,29,30,Other
17144976,314,0,Other
17144976,83,0,Other
17151518,86,83,Mystery
17151518,11,58,Mystery
17151518,63,40,Mystery
17151518,134,100,Mystery
17151518,228,28,Mystery
17151518,281,69,Mystery
17151518,282,73,Mystery
17151518,328,92,Mystery
17151518,437,65,Mystery
17151518,202,40,Mystery
1715957,189,100,Mystery
1715957,266,89,Mystery
1715957,306,63,Mystery
1715957,340,100,Mystery
1715957,386,48,Mystery
1715957,391,98,Mystery
1715957,459,80,Mystery
1715957,118,70,Mystery
1715957,103,25,Mystery
17208473,460,100,Mystery
17208473,418,82,Mystery
17208473,313,100,Mystery
17208473,237,100,Mystery
17208473,231,55,Mystery
17208473,150,70,Mystery
17208473,109,75,Mystery
17208473,47,99,Mystery
17208473,18,77,Mystery
17208473,440,83,Mystery
17208473,342,69,Mystery
17208473,153,97,Mystery
17302049,442,24,Other
17302049,434,0,Other
17302049,270,13,Other
17302049,249,0,Other
17302049,122,20,Other
17302049,106,32,Other
17302049,39,3,Other
17305714,169,0,Other
17305714,420,10,Other
17305714,382,0,Other
17305714,358,0,Other
17305714,289,0,Other
17305714,233,4,Other
17305714,23,0,Other
17305714,85,1,Other
17427802,76,3,Other
17427802,121,35,Other
17427802,190,0,Other
17427802,255,0,Other
17427802,341,0,Other
17427802,373,67,Other
17427802,389,0,Other
17427802,36,16,Other
17427802,426,0,Other
17427802,432,22,Other
1743375,3,0,Other
1743375,66,5,Other
1743375,88,0,Other
1743375,151,9,Other
1743375,162,0,Other
1743375,191,0,Other
1743375,349,17,Other
1743375,352,0,Other
1743375,362,9,Other
1743375,430,2,Other
1743375,473,0,Other
17479089,414,0,Other
17479089,406,0,Other
17479089,363,0,Other
17479089,316,4,Other
17479089,230,5,Other
17479089,225,16,Other
17479089,80,0,Other
17479089,79,24,Other
17479089,2,42,Other
17479089,139,60,Other
17518127,249,73,Other
17518127,122,3,Other
17518127,106,100,Other
17518127,39,51,Other
17518127,442,0,Other
17518127,434,0,Other
17518127,270,0,Other
17522156,192,72,Mystery
17522156,35,40,Mystery
17522156,69,97,Mystery
17522156,104,68,Mystery
17522156,146,87,Mystery
17522156,176,80,Mystery
17522156,239,85,Mystery
17522156,317,26,Mystery
17522156,335,54,Mystery
17522156,412,98,Mystery
17522156,416,92,Mystery
17522156,458,83,Mystery
17552058,215,24,Other
17552058,27,25,Other
17552058,97,65,Other
17552058,138,80,Other
17552058,302,69,Other
17552058,428,11,Other
17552058,497,0,Other
17552058,259,9,Other
17552058,184,89,Other
17565132,1,40,Other
17565132,347,76,Other
17565132,205,100,Other
17565132,441,64,Other
17565132,455,39,Other
17565132,92,88,Other
17565132,277,78,Other
17565132,279,70,Other
17613986,1,93,Mystery
17613986,92,70,Mystery
17613986,205,100,Mystery
17613986,277,93,Mystery
17613986,279,90,Mystery
17613986,347,77,Mystery
17613986,441,81,Mystery
17613986,455,93,Mystery
17623102,96,87,Mystery
17623102,143,26,Mystery
17623102,201,12,Mystery
17623102,223,88,Mystery
17623102,286,78,Mystery
17623102,407,38,Mystery
17623102,424,88,Mystery
17623102,31,73,Mystery
17817768,291,100,Other
17817768,100,90,Other
17817768,152,85,Other
17817768,68,70,Other
17817768,299,73,Other
17817768,199,85,Other
17817768,403,88,Other
17817768,232,88,Other
17817768,396,98,Other
17817768,377,71,Other
17863436,27,8,Other
17863436,428,0,Other
17863436,302,11,Other
17863436,497,19,Other
17863436,215,0,Other
17863436,184,55,Other
17863436,138,0,Other
17863436,97,68,Other
17863436,259,87,Other
17932021,25,83,Other
17932021,90,92,Other
17932021,160,39,Other
17932021,174,79,Other
17932021,238,89,Other
17932021,337,15,Other
17932021,355,69,Other
17932021,448,35,Other
17932021,474,80,Other
17932021,61,32,Other
17932021,376,60,Other
17935267,349,10,Other
17935267,162,30,Other
17935267,151,28,Other
17935267,88,60,Other
17935267,66,51,Other
17935267,3,69,Other
17935267,352,0,Other
17935267,362,38,Other
17935267,430,1,Other
17935267,473,0,Other
17935267,191,0,Other
17951992,31,0,Other
17951992,96,0,Other
17951992,143,0,Other
17951992,223,0,Other
17951992,201,0,Other
17951992,424,3,Other
17951992,407,7,Other
17951992,286,0,Other
180277,493,2,Mystery
180277,489,58,Mystery
180277,421,26,Mystery
180277,311,70,Mystery
180277,309,39,Mystery
180277,307,52,Mystery
180277,234,54,Mystery
180277,180,47,Mystery
180277,148,60,Mystery
180277,108,23,Mystery
180277,72,23,Mystery
180277,22,81,Mystery
180353,466,0,Other
180353,435,0,Other
180353,253,0,Other
180353,193,0,Other
180353,161,1,Other
180353,142,0,Other
180353,135,0,Other
180353,58,76,Other
180353,41,0,Other
180353,467,16,Other
180482,214,100,Mystery
180482,183,93,Mystery
180482,312,85,Mystery
180482,120,59,Mystery
180482,110,100,Mystery
180482,62,100,Mystery
180482,5,100,Mystery
180482,451,100,Mystery
180482,365,65,Mystery
180482,433,64,Mystery
180482,486,100,Mystery
180482,357,94,Mystery
1808219,48,90,Mystery
1808219,91,61,Mystery
1808219,185,85,Mystery
1808219,211,81,Mystery
1808219,330,71,Mystery
1808219,345,9,Mystery
1808219,374,84,Mystery
1808219,268,100,Mystery
1808219,463,96,Mystery
18116928,132,0,Other
18116928,388,69,Other
18116928,444,0,Other
18116928,30,0,Other
18116928,50,0,Other
18116928,105,17,Other
18116928,368,0,Other
18116928,204,0,Other
18116928,172,3,Other
1812145,315,0,Other
1812145,226,0,Other
1812145,175,40,Other
1812145,93,18,Other
1812145,338,4,Other
1812145,56,70,Other
1812145,26,60,Other
1812145,425,19,Other
1812145,410,0,Other
18148260,156,83,Other
18148260,67,41,Other
18148260,127,65,Other
18148260,166,7,Other
18148260,200,94,Other
18148260,294,62,Other
18148260,371,0,Other
18148260,447,10,Other
18148260,449,33,Other
18148260,488,50,Other
18195425,2,68,Mystery
18195425,79,33,Mystery
18195425,80,90,Mystery
18195425,139,41,Mystery
18195425,225,33,Mystery
18195425,230,53,Mystery
18195425,316,43,Mystery
18195425,363,73,Mystery
18195425,406,78,Mystery
18195425,414,55,Mystery
18204452,40,5,Other
18204452,157,1,Other
18204452,212,23,Other
18204452,262,17,Other
18204452,287,40,Other
18204452,308,42,Other
18204452,469,21,Other
18204452,339,0,Other
18204452,351,13,Other
18255708,226,0,Other
18255708,315,0,Other
18255708,410,0,Other
18255708,338,46,Other
